,Brand-Variant-Pack Level,,,,,,,,,,,,,,Brand Level,,,,,,,,,,,
,Key,Channel,Brand,Variant,PPG,RSV,Vol,CSF,MCV,RSV_Total,Volume_Total,,Category MCV,,Key,Channel,Brand,RSV,Vol,CSF,MCV,RSV_Total,Volume_Total,,Unique Brands,Fill Sorting Order
,=C186&D186&E186&F186,,,,,,,,,,,,,,=Q186&R186,WALMART,,,,,,,,,,
,=C187&D187&E187&F187,,,,,,,,,,,,,,=Q187&R187,WALMART,,,,,,,,,,
,=C188&D188&E188&F188,,,,,,,,,,,,,,=Q188&R188,WALMART,,,,,,,,,,
,=C189&D189&E189&F189,,,,,,,,,,,,,,=Q189&R189,WALMART,,,,,,,,,,
,=C190&D190&E190&F190,,,,,,,,,,,,,,=Q190&R190,WALMART,,,,,,,,,,
,=C191&D191&E191&F191,,,,,,,,,,,,,,=Q191&R191,WALMART,,,,,,,,,,
,=C192&D192&E192&F192,,,,,,,,,,,,,,=Q192&R192,WALMART,,,,,,,,,,
,=C193&D193&E193&F193,,,,,,,,,,,,,,=Q193&R193,WALMART,,,,,,,,,,
,=C194&D194&E194&F194,,,,,,,,,,,,,,=Q194&R194,WALMART,,,,,,,,,,
,=C195&D195&E195&F195,,,,,,,,,,,,,,=Q195&R195,WALMART,,,,,,,,,,
,=C196&D196&E196&F196,,,,,,,,,,,,,,=Q196&R196,WALMART,,,,,,,,,,
,=C197&D197&E197&F197,,,,,,,,,,,,,,=Q197&R197,WALMART,,,,,,,,,,
,=C198&D198&E198&F198,,,,,,,,,,,,,,=Q198&R198,WALMART,,,,,,,,,,
,=C199&D199&E199&F199,,,,,,,,,,,,,,=Q199&R199,WALMART,,,,,,,,,,
,=C200&D200&E200&F200,,,,,,,,,,,,,,=Q200&R200,WALMART,,,,,,,,,,
