method	Channel	Brand	Variant	PackType	PPG	selectedmodels	formula_1	RPIto	Adj.Rsq	AIC	Pr_Var_Sig	MAE	MCV.MCV	CSF.CSF	Price_elas	Distribution_elas	Category_elas	daddies	hp	private.label	restofcategory	gold.star	branston	beta0	beta0_pval	actualdistvar	categoryavgprice	lastyravgprice	rpito_avgprice	Market	MCV.Original.MCV.Original	avg.vol	model	Price_beta	Distribution_beta	Category_beta	Trend_beta	Seasonality_beta	dummy_beta	CompPr1_beta	CompPr2_beta	CompPr3_beta	beta0_avg	Price_avg	Distribution_avg	Category_avg	Trend_avg	Seasonality_avg	dummy_avg	CompPr1_avg	CompPr2_avg	CompPr3_avg	Trend_elas	Seasonality_elas	dummy_elas	CompPr1_elas	CompPr2_elas	CompPr3_elas	cal1.cal1	CoeffA.CoeffA	CoeffB.CoeffB	CoeffC.CoeffC	Price_pval	Distribution_pval	Category_pval	Trend_pval	Seasonality_pval	dummy_pval	CompPr1_pval	CompPr2_pval	CompPr3_pval	Rsq	BIC	Price_VIF	Distribution_VIF	Category_VIF	Trend_VIF	Seasonality_VIF	dummy_VIF	CompPr1_VIF	CompPr2_VIF	CompPr3_VIF	Yvar	Region	Category	SubCategory	PackSize	formula_2	formula_3	formula_4	formula_5	actualAVvar	actualEVvar	PriceVar	compname1	compname2	compname3	Revenue	Volume	CompPr4_beta	CompPr4_avg	CompPr4_elas	CompPr4_pval	CompPr4_VIF	compname4	Model_MCV	Index	Product					
Ridge	tesco	daddies	all	all	all	1	PrRelC3	restofcategory			0.0851780617501993	0.443575206056676	13.4379776482703	3.58167975500693	-1.90270987972918	4.16044401659698	-3.24144403195078		3.98206934074104	-0.729965537316867	-3.14263396198556			-1955.42077118478		daddies.D1.sum	4.94989644850032	3.75186464660471	1.49542468372919	uk	8.98606114669689	8808.63752763225	11	-1353.28412073605	100.908753947839	-0.114045327417437	12.1793687419693	0.192263149750126	2750.14580327293	1217.52014086606	-646.72457596514	-3617.64710726253	8808.63752763225	2.47697898674275	72.6356076404487	50072.5565705128	78.5	58748.9760616987	0.0192307692307692	5.76197538835523	1.98848228901516	1.53040485334153	0.542694851073968	6.4114700751304	0.0300202041052349	3.98206934074104	-0.729965537316867	-3.14263396198556	12160.6938577881	-676.642060368024	0	54638.3692961725																					VolKalman	all	brown sauce	all	all	Dist2	NetSeg	Trend	Seasonality			C3	Price1_hp	Price1_private label	Price1_restofcategory	1839330.52	490244.37							13.4379776482703	1						
Ridge	tesco	daddies	all	all	all	1	PrRelNetSeg	NetSegment			0.517134168777391	0.369704035148061	7.54756221341435	2.01168296949214	-5.36003391445865	4.16049142955953	-2.27039580948337		0.963940680862587	-0.356567833841505	1.53271508767051			2409.12101216744		daddies.D1.sum	4.94989644850032	3.75186464660471	5.18288484057398	uk	1.45624733050763	8808.63752763225	12	-12533.2807984797	100.909903917158	-0.0798804578784838	8.50783825319489	0.136610333288457	2535.93440601488	294.725453809386	-315.906942664138	1764.38693473087	8808.63752763225	0.753427560547582	72.6356076404487	50072.5565705128	78.5	58748.9760616987	0.0192307692307692	5.76197538835523	1.98848228901516	1.53040485334153	0.379096824441203	4.55559510478664	0.0276819026741975	0.963940680862587	-0.356567833841505	1.53271508767051	18251.5567052887	-6266.64039923985	0	13289.3903648427																					VolKalman	all	brown sauce	all	all	Dist2	NetSeg	Trend	Seasonality			NetSeg	Price1_hp	Price1_private label	Price1_restofcategory	1839330.52	490244.37							7.54756221341435	1						
Ridge	tesco	daddies	all	all	all	1	Price	OwnPrice			0.117412378575671	0.442423148265155	12.7773100373981	3.40558928450711	-2.11154219843048	4.19050014553613	-3.26364891808031		4.03610275569564	-0.745639214841935	-0.428803248440022			-6553.51667249751		daddies.D1.max	4.94989644850032	3.75186464660471	4.94989644850032	uk	12.7773100373981	8808.63752763225	13	-980.534984360315	101.906711186767	-0.114826572900606	11.6467961746433	0.194738085650082	2748.43861548835	1234.04089059634	-660.610919817034	-493.617408221386	8808.63752763225	3.79380851207629	72.4438977799359	50072.5565705128	78.5	58748.9760616987	0.0192307692307692	5.76197538835523	1.98848228901516	1.53040485334153	0.518964196699813	6.4940026742325	0.0300015686839135	4.03610275569564	-0.745639214841935	-0.428803248440022	12528.599497687	-490.267492180157	0	80040.9000581682																					VolKalman	all	brown sauce	all	all	Dist3	NetSeg	Trend	Seasonality				Price1_hp	Price1_private label	Price1_restofcategory	1839330.52	490244.37							12.7773100373981	1						
Ridge	tesco	daddies	all	all	all	1	PrRelSeg	Segment			0.496968212736851	0.364265668382134	7.24646526484362	1.93143035461084	-5.76414285455137	4.30337184147454	-2.38910121520821		-3.18507304254494	0.197554186346685	-2.5332302345538			19777.8036650075		daddies.D1.max	4.94989644850032	3.75186464660471	4.94989644850032	uk	1.46396300210262	8808.63752763225	14	-12953.5285475403	104.651582424013	-0.0840569288366946	4.68910229301044	0.0869112549253779	3394.21779529957	-4741.95897711597	841.724743914522	-14005.2869713549	8808.63752763225	0.783944619829098	72.4438977799359	50072.5565705128	78.5	58748.9760616987	0.0192307692307692	1.18331491546875	0.413480352615364	0.318655475690899	0.208939537383975	2.89826163188468	0.0370508032233231	-3.18507304254494	0.197554186346685	-2.5332302345538	18963.4865402791	-6476.76427377017	0	13880.9213429198																					VolKalman	all	brown sauce	all	all	Dist3	NetSeg	Trend	Seasonality			Seg	Price1_hp	Price1_private label	Price1_restofcategory	1839330.52	490244.37							7.24646526484362	1						
Ridge	tesco	daddies	all	all	all	1	PrRelC1	hp			0.285719142695402	0.44003177595001	8.62833267882124	2.2997451911357	-4.21804882323918	4.11752936267023	-3.24808389218405		0.894622608294075	-0.883279536966312	-0.323715070464108			2973.14584807302		daddies.D1.max	4.94989644850032	3.75186464660471	5.93962010026628	uk	1.45267416655729	8808.63752763225	15	-11179.1691027815	100.132170622078	-0.114278940901688	10.5379424784459	0.194109068176636	2818.14883018297	273.531410648281	-782.555552009927	-372.645017653235	8808.63752763225	0.664723161733458	72.4438977799359	50072.5565705128	78.5	58748.9760616987	0.0192307692307692	5.76197538835523	1.98848228901516	1.53040485334153	0.469555298400592	6.47302659684599	0.0307625155656612	0.894622608294075	-0.883279536966312	-0.323715070464108	16239.6901591862	-5589.58455139077	0	11795.4891835722																					VolKalman	all	brown sauce	all	all	Dist3	NetSeg	Trend	Seasonality			C1	Price1_hp	Price1_private label	Price1_restofcategory	1839330.52	490244.37							8.62833267882124	1						
Ridge	tesco	daddies	all	all	all	1	PrRelC3	restofcategory			0.085452875281556	0.443437157180582	13.4226239623694	3.57758747360897	-1.90571586260613	4.1544372169741	-3.23998245239946		3.98287230896172	-0.72878232949555	-3.13896812045272			-1951.92096909334		daddies.D1.max	4.94989644850032	3.75186464660471	1.49542468372919	uk	8.97579403925376	8808.63752763225	17	-1355.42209717582	101.029714571116	-0.113993903941716	12.1572421756445	0.192290512642308	2748.86860933717	1217.76564889154	-645.67629418004	-3613.42716909047	8808.63752763225	2.47697898674275	72.4438977799359	50072.5565705128	78.5	58748.9760616987	0.0192307692307692	5.76197538835523	1.98848228901516	1.53040485334153	0.541708923652702	6.41238255557515	0.030006262436183	3.98287230896172	-0.72878232949555	-3.13896812045272	12165.9895805035	-677.711048587908	9.09494701772928e-13	54599.7083791535																					VolKalman	all	brown sauce	all	all	Dist3	NetSeg	Trend	Seasonality			C3	Price1_hp	Price1_private label	Price1_restofcategory	1839330.52	490244.37							13.4226239623694	1						
Ridge	tesco	daddies	all	all	all	1	PrRelNetSeg	NetSegment			0.517178508866803	0.369565748729091	7.54781279887535	2.01174975907135	-5.35966521032783	4.15318135073247	-2.2690844822274		0.963813177557248	-0.354752738406612	1.53247562353199			2418.04212986528		daddies.D1.max	4.94989644850032	3.75186464660471	5.18288484057398	uk	1.45629567915298	8808.63752763225	18	-12532.418663561	100.99917377791	-0.0798343208035305	8.4802140194742	0.136620991272751	2535.34376426143	294.686469595654	-314.298829999282	1764.11127528135	8808.63752763225	0.753427560547582	72.4438977799359	50072.5565705128	78.5	58748.9760616987	0.0192307692307692	5.76197538835523	1.98848228901516	1.53040485334153	0.377865929004609	4.55595052051475	0.0276754553120357	0.963813177557248	-0.354752738406612	1.53247562353199	18250.90714908	-6266.2093317805	0	13289.3586109137																					VolKalman	all	brown sauce	all	all	Dist3	NetSeg	Trend	Seasonality			NetSeg	Price1_hp	Price1_private label	Price1_restofcategory	1839330.52	490244.37							7.54781279887535	1						
Ridge	tesco	daddies	all	all	all	1	Price	OwnPrice			0.120953660223955	0.445236824850962	12.4514227303053	3.31872919284904	-2.19102423395596	3.89169930160356	-3.23813214037494		3.5868065191297	-0.754140937347665	-0.202543328271515			-5916.89334378895		rel.D1.wtmean.daddies.Cat	4.94989644850032	3.75186464660471	4.94989644850032	uk	12.4514227303053	8808.63752763225	19	-1017.44398694565	7970.31984486517	-0.113928803499265	13.3622817247829	0.199141698276556	2716.61456422467	1096.6682909689	-668.143156068489	-233.158011553411	8808.63752763225	3.79380851207629	0.860205592287501	50072.5565705128	78.5	58748.9760616987	0.0192307692307692	5.76197538835523	1.98848228901516	1.53040485334153	0.595403722826029	6.64085156656469	0.0296541818241862	3.5868065191297	-0.754140937347665	-0.202543328271515	12668.6251858675	-508.721993472823	0	78871.2038005143																					VolKalman	all	brown sauce	all	all	RelDist1	NetSeg	Trend	Seasonality				Price1_hp	Price1_private label	Price1_restofcategory	1839330.52	490244.37							12.4514227303053	1						
Ridge	tesco	daddies	all	all	all	1	PrRelSeg	Segment			0.511680902756308	0.352435831419227	7.16840456808765	1.91062451428646	-5.90099154615472	4.50989370228977	-2.30587313742729		-4.44377516897744	0.313943603858992	-2.27768348551571			20861.5926671393		rel.D1.wtmean.daddies.Cat	4.94989644850032	3.75186464660471	4.94989644850032	uk	1.4481928344702	8808.63752763225	20	-13261.0631590356	9236.40098781052	-0.0811286742417399	6.18416925712529	0.0884649632575025	3417.05191084713	-6615.92348851769	1337.62844740772	-12592.4641232549	8808.63752763225	0.783944619829098	0.860205592287501	50072.5565705128	78.5	58748.9760616987	0.0192307692307692	1.18331491546875	0.413480352615364	0.318655475690899	0.275557533819209	2.95007371594679	0.0373000572114152	-4.44377516897744	0.313943603858992	-2.27768348551571	19204.5766443721	-6630.53157951779	0	13905.9651427067																					VolKalman	all	brown sauce	all	all	RelDist1	NetSeg	Trend	Seasonality			Seg	Price1_hp	Price1_private label	Price1_restofcategory	1839330.52	490244.37							7.16840456808765	1						
Ridge	tesco	daddies	all	all	all	1	PrRelC1	hp			0.271914591149139	0.442136645732969	8.70123796018048	2.31917693727431	-4.15334952221969	3.83676211709147	-3.25942330991654		0.4015742318402	-0.904535955831072	-0.0280341795195455			3202.31994385933		rel.D1.wtmean.daddies.Cat	4.94989644850032	3.75186464660471	5.93962010026628	uk	1.46494856797161	8808.63752763225	21	-11007.6954055252	7857.80680158936	-0.114677901240129	12.5144352215636	0.200951409371779	2790.91308187989	122.781567441836	-801.388014330517	-32.2715816318885	8808.63752763225	0.664723161733458	0.860205592287501	50072.5565705128	78.5	58748.9760616987	0.0192307692307692	5.76197538835523	1.98848228901516	1.53040485334153	0.55762492315699	6.70120066906682	0.0304652139745804	0.4015742318402	-0.904535955831072	-0.0280341795195455	16125.7076209918	-5503.8477027626	0	11811.6661434504																					VolKalman	all	brown sauce	all	all	RelDist1	NetSeg	Trend	Seasonality			C1	Price1_hp	Price1_private label	Price1_restofcategory	1839330.52	490244.37							8.70123796018048	1						
Ridge	tesco	daddies	all	all	all	1	PrRelC3	restofcategory			0.089154549849027	0.445127275182571	13.0119308262002	3.46812373361482	-1.9898028454343	3.90052356220772	-3.24794841551414		3.53567738434043	-0.755665407152765	-2.90314198329216			-1487.55965888881		rel.D1.wtmean.daddies.Cat	4.94989644850032	3.75186464660471	1.49542468372919	uk	8.70116092624065	8808.63752763225	23	-1415.2281558053	7988.3922019408	-0.114274174359053	13.9731952214331	0.199491583980505	2710.62513232148	1081.03552667871	-669.493784334995	-3341.95560948931	8808.63752763225	2.47697898674275	0.860205592287501	50072.5565705128	78.5	58748.9760616987	0.0192307692307692	5.76197538835523	1.98848228901516	1.53040485334153	0.622625134387464	6.6525193340152	0.0295888020294152	3.53567738434043	-0.755665407152765	-2.90314198329216	12314.1279310087	-707.614077902648	0	53573.6043970106																					VolKalman	all	brown sauce	all	all	RelDist1	NetSeg	Trend	Seasonality			C3	Price1_hp	Price1_private label	Price1_restofcategory	1839330.52	490244.37							13.0119308262002	1						
Ridge	tesco	daddies	all	all	all	1	PrRelNetSeg	NetSegment			0.518828514405028	0.365476499011133	7.53666668463262	2.00877893914777	-5.37611447900158	4.06006052022591	-2.20874402376064		0.401851999898337	-0.386803630715329	2.01652473713548			2286.27993248602		rel.D1.wtmean.daddies.Cat	4.94989644850032	3.75186464660471	5.18288484057398	uk	1.45414511733546	8808.63752763225	24	-12570.8817230319	8315.12879794601	-0.0777113326308123	10.3788149234665	0.141123611296458	2465.23150781917	122.866495195808	-342.694827725216	2321.32503188896	8808.63752763225	0.753427560547582	0.860205592287501	50072.5565705128	78.5	58748.9760616987	0.0192307692307692	5.76197538835523	1.98848228901516	1.53040485334153	0.462464807375903	4.70610104899201	0.0269101197992166	0.401851999898337	-0.386803630715329	2.01652473713548	18279.8862781483	-6285.44086151593	0	13290.8036884084																					VolKalman	all	brown sauce	all	all	RelDist1	NetSeg	Trend	Seasonality			NetSeg	Price1_hp	Price1_private label	Price1_restofcategory	1839330.52	490244.37							7.53666668463262	1						
Ridge	tesco	daddies	all	all	all	1	Price	OwnPrice			0.123550540423749	0.44066258598792	12.4064011756959	3.30672941171351	-2.20247761635221	3.98336901948097	-3.26317140670498		3.4686238339857	-0.688052140394305	-0.157969354074905			-5929.82393649958		rel.D1.wtmean.daddies.hp	4.94989644850032	3.75186464660471	4.94989644850032	uk	12.4064011756959	8808.63752763225	25	-1022.76258400571	8476.93193128812	-0.114809772381884	14.0323210172002	0.197041468221302	2704.13209010018	1060.53386257201	-609.590735439411	-181.846624111496	8808.63752763225	3.79380851207629	0.8278479552702	50072.5565705128	78.5	58748.9760616987	0.0192307692307692	5.76197538835523	1.98848228901516	1.53040485334153	0.62525969333779	6.57081442128931	0.0295179248953683	3.4686238339857	-0.688052140394305	-0.157969354074905	12688.8029246663	-511.381292002857	0	78711.1897613766																					VolKalman	all	brown sauce	all	all	RelDist2	NetSeg	Trend	Seasonality				Price1_hp	Price1_private label	Price1_restofcategory	1839330.52	490244.37							12.4064011756959	1						
Ridge	tesco	daddies	all	all	all	1	PrRelSeg	Segment			0.505555284905352	0.352416464497407	7.19700910835184	1.91824860069641	-5.85009696701679	4.42567202401442	-2.36400609775143		-4.33934724538316	0.384308599131497	-2.22838643608016			20596.105646908		rel.D1.wtmean.daddies.hp	4.94989644850032	3.75186464660471	4.94989644850032	uk	1.45397165036297	8808.63752763225	26	-13146.6897993855	9418.18855202742	-0.0831739949162793	7.05631719823707	0.0878461047053401	3402.64555318602	-6460.45046697788	1637.4345852658	-12319.9190877629	8808.63752763225	0.783944619829098	0.8278479552702	50072.5565705128	78.5	58748.9760616987	0.0192307692307692	1.18331491546875	0.413480352615364	0.318655475690899	0.314419170004435	2.92943641185037	0.037142799440978	-4.33934724538316	0.384308599131497	-2.22838643608016	19114.9142644226	-6573.34489969274	0	13896.2717197946																					VolKalman	all	brown sauce	all	all	RelDist2	NetSeg	Trend	Seasonality			Seg	Price1_hp	Price1_private label	Price1_restofcategory	1839330.52	490244.37							7.19700910835184	1						
Ridge	tesco	daddies	all	all	all	1	PrRelC1	hp			0.273764827079971	0.437708112372536	8.70492815590284	2.3201605004009	-4.15012741618931	3.91895556917832	-3.28943019679663		0.293360864975422	-0.836177018024592	0.00691230744472452			3178.48798552752		rel.D1.wtmean.daddies.hp	4.94989644850032	3.75186464660471	5.93962010026628	uk	1.46556985277772	8808.63752763225	27	-10999.1558011512	8339.8548914747	-0.115733648371742	13.211020845375	0.198914193287514	2783.9358388303	89.6952642173225	-740.824326312007	7.95711156132149	8808.63752763225	0.664723161733458	0.8278479552702	50072.5565705128	78.5	58748.9760616987	0.0192307692307692	5.76197538835523	1.98848228901516	1.53040485334153	0.588663759354792	6.6332648738933	0.0303890513725136	0.293360864975422	-0.836177018024592	0.00691230744472452	16120.0311481724	-5499.5779005756	0	11812.5158382996																					VolKalman	all	brown sauce	all	all	RelDist2	NetSeg	Trend	Seasonality			C1	Price1_hp	Price1_private label	Price1_restofcategory	1839330.52	490244.37							8.70492815590284	1						
Ridge	tesco	daddies	all	all	all	1	PrRelC3	restofcategory			0.090472959782005	0.44053045452049	13.0020350799271	3.46548617943704	-1.99192059084126	3.99287228865429	-3.27320361362303		3.41649685353834	-0.689534457141944	-2.85007558826772			-1531.35470558956		rel.D1.wtmean.daddies.hp	4.94989644850032	3.75186464660471	1.49542468372919	uk	8.69454357775042	8808.63752763225	29	-1416.73438187871	8497.15565786556	-0.115162740476169	14.6466489846096	0.197392317395178	2698.11614651586	1044.59600636045	-610.904017534326	-3280.8681609429	8808.63752763225	2.47697898674275	0.8278479552702	50072.5565705128	78.5	58748.9760616987	0.0192307692307692	5.76197538835523	1.98848228901516	1.53040485334153	0.652633248720423	6.58251431792637	0.0294522557028215	3.41649685353834	-0.689534457141944	-2.85007558826772	12317.8588213418	-708.367190939357	0	53549.0801533668																					VolKalman	all	brown sauce	all	all	RelDist2	NetSeg	Trend	Seasonality			C3	Price1_hp	Price1_private label	Price1_restofcategory	1839330.52	490244.37							13.0020350799271	1						
Ridge	tesco	daddies	all	all	all	1	PrRelNetSeg	NetSegment			0.515478283566612	0.364359921619628	7.56423360033642	2.01612646319257	-5.33561419772816	4.05059779081045	-2.25780387897617		0.319084498692339	-0.310581741994568	1.99017154860499			2435.69919829147		rel.D1.wtmean.daddies.hp	4.94989644850032	3.75186464660471	5.18288484057398	uk	1.45946395357276	8808.63752763225	30	-12476.18056895	8620.00020229114	-0.079437429764052	11.0984527848355	0.139143042155997	2473.27493462915	97.5602809879193	-275.164833304673	2290.98852518545	8808.63752763225	0.753427560547582	0.8278479552702	50072.5565705128	78.5	58748.9760616987	0.0192307692307692	5.76197538835523	1.98848228901516	1.53040485334153	0.494530817550722	4.64005428031949	0.0269979207129913	0.319084498692339	-0.310581741994568	1.99017154860499	18208.5358186474	-6238.090284475	0	13287.3508373271																					VolKalman	all	brown sauce	all	all	RelDist2	NetSeg	Trend	Seasonality			NetSeg	Price1_hp	Price1_private label	Price1_restofcategory	1839330.52	490244.37							7.56423360033642	1						
Ridge	tesco	daddies	all	all	all	1	Price	OwnPrice			0.0859530883116615	0.425531480658434	14.5931938430917	3.88958430477976	-1.75649279833576	0.161031566161659	-2.26258926718716		3.87003357973737	-0.408524515952641	5.04971619195009			-8935.74444635733		rel.D1.wtmean.daddies.private label	4.94989644850032	3.75186464660471	4.94989644850032	uk	14.5931938430917	8808.63752763225	31	-815.661008255179	5.72114036679952	-0.0796057964425947	15.1738208798633	0.14123982730145	3011.62396622695	1183.26513829149	-361.938791414682	5812.98725695783	8808.63752763225	3.79380851207629	49.5869216933229	50072.5565705128	78.5	58748.9760616987	0.0192307692307692	5.76197538835523	1.98848228901516	1.53040485334153	0.676123257048951	4.70997654691879	0.0328744628909326	3.87003357973737	-0.408524515952641	5.04971619195009	11903.0992037195	-407.83050412759	0	86852.1170067146																					VolKalman	all	brown sauce	all	all	RelDist3	NetSeg	Trend	Seasonality				Price1_hp	Price1_private label	Price1_restofcategory	1839330.52	490244.37							14.5931938430917	1						
Ridge	tesco	daddies	all	all	all	1	PrRelSeg	Segment			0.411579052029629	0.387104942991636	7.6116551370646	2.02876592148729	-5.19998100356322	0.11799728625908	-1.9503304322961		-0.500340015559057	0.170614100671966	-2.39816619396159			21412.862168031		rel.D1.wtmean.daddies.private label	4.94989644850032	3.75186464660471	4.94989644850032	uk	1.53774027724776	8808.63752763225	32	-11685.7101005291	4.19221556171115	-0.0686194395247781	6.35937696252067	0.0685168502635862	3436.85145470445	-744.909707469332	726.940354198811	-13258.5681685384	8808.63752763225	0.783944619829098	49.5869216933229	50072.5565705128	78.5	58748.9760616987	0.0192307692307692	1.18331491546875	0.413480352615364	0.318655475690899	0.283364532818993	2.284856644022	0.0375161862424941	-0.500340015559057	0.170614100671966	-2.39816619396159	17969.5870898246	-5842.85505026455	0	13816.2789167673																					VolKalman	all	brown sauce	all	all	RelDist3	NetSeg	Trend	Seasonality			Seg	Price1_hp	Price1_private label	Price1_restofcategory	1839330.52	490244.37							7.6116551370646	1						
Ridge	tesco	daddies	all	all	all	1	PrRelC1	hp			0.314443467839742	0.414847630146348	8.45845967717108	2.25446823750042	-4.37691619473157	0.169965491552487	-2.21541250088577		0.4601086459967	-0.65617301758632	6.81882929967996			-1439.19484690334		rel.D1.wtmean.daddies.private label	4.94989644850032	3.75186464660471	5.93962010026628	uk	1.42407418898591	8808.63752763225	33	-11600.2180961083	6.03854547193359	-0.0779459529573131	15.7602014144752	0.146371781852517	3037.37335028225	140.678500435994	-581.346919634193	7849.50407502071	8808.63752763225	0.664723161733458	49.5869216933229	50072.5565705128	78.5	58748.9760616987	0.0192307692307692	5.76197538835523	1.98848228901516	1.53040485334153	0.702251515717013	4.88111372569621	0.0331555395393067	0.4601086459967	-0.65617301758632	6.81882929967996	16519.571177275	-5800.10904805414	0	11762.5474633364																					VolKalman	all	brown sauce	all	all	RelDist3	NetSeg	Trend	Seasonality			C1	Price1_hp	Price1_private label	Price1_restofcategory	1839330.52	490244.37							8.45845967717108	1						
Ridge	tesco	daddies	all	all	all	1	PrRelC3	restofcategory			0.0647011260595599	0.425848809451724	15.0966464570797	4.0237716120014	-1.6256888132974	0.160171348816092	-2.25384188722502		3.82702626285062	-0.395913711557484	2.22429357919787			-4081.43200141112		rel.D1.wtmean.daddies.private label	4.94989644850032	3.75186464660471	1.49542468372919	uk	10.0952235317079	8808.63752763225	35	-1156.25554885263	5.6905785068037	-0.0792980330501084	15.5533447771892	0.13958782096245	3000.58458104437	1170.11562480148	-350.766048719163	2560.49840033033	8808.63752763225	2.47697898674275	49.5869216933229	50072.5565705128	78.5	58748.9760616987	0.0192307692307692	5.76197538835523	1.98848228901516	1.53040485334153	0.693034286618862	4.65488648301323	0.0327539585176797	3.82702626285062	-0.395913711557484	2.22429357919787	11672.6582254449	-578.127774426317	0	58919.0469975475																					VolKalman	all	brown sauce	all	all	RelDist3	NetSeg	Trend	Seasonality			C3	Price1_hp	Price1_private label	Price1_restofcategory	1839330.52	490244.37							15.0966464570797	1						
Ridge	tesco	daddies	all	all	all	1	PrRelNetSeg	NetSegment			0.46342146630184	0.364683995692668	7.86295041311735	2.09574469063883	-4.93292881230378	0.134998120464282	-1.56109624214385		1.02449121439668	-0.012060426410681	5.48353502698373			2175.29304688915		rel.D1.wtmean.daddies.private label	4.94989644850032	3.75186464660471	5.18288484057398	uk	1.5170991937854	8808.63752763225	36	-11534.5878310097	4.79622234844885	-0.0549248206387443	11.5978416601857	0.0923574579006057	2899.45936211139	313.238816538582	-10.6851265678597	6312.37836410538	8808.63752763225	0.753427560547582	49.5869216933229	50072.5565705128	78.5	58748.9760616987	0.0192307692307692	5.76197538835523	1.98848228901516	1.53040485334153	0.516782855162674	3.07987816861645	0.0316500898759002	1.02449121439668	-0.012060426410681	5.48353502698373	17499.1138990717	-5767.29391550487	0	13273.9457941203																					VolKalman	all	brown sauce	all	all	RelDist3	NetSeg	Trend	Seasonality			NetSeg	Price1_hp	Price1_private label	Price1_restofcategory	1839330.52	490244.37							7.86295041311735	1						
Ridge	tesco	daddies	all	all	all	1	Price	OwnPrice			0.0740978180450666	0.49391221550647	14.4642034276268	3.85520395590931	-1.77772638318541	0.073425570938477	-2.92959143229548		4.19920122452235	-0.189790969290151	-0.926300979773254			1885.33807627176		rel.D1.wtmean.daddies.restofcategory	4.94989644850032	3.75186464660471	4.94989644850032	uk	14.4642034276268	8808.63752763225	37	-825.52122928412	10.9738072103287	-0.103073263274696	11.9227287428368	0.147422740540614	3041.33449430646	1283.90834737548	-168.148327368098	-1066.31255834005	8808.63752763225	3.79380851207629	11.7876909491855	50072.5565705128	78.5	58748.9760616987	0.0192307692307692	5.76197538835523	1.98848228901516	1.53040485334153	0.531259348211748	4.91616043219035	0.0331987788293674	4.19920122452235	-0.189790969290151	-0.926300979773254	11940.50699419	-412.76061464206	0	86354.9610964824																					VolKalman	all	brown sauce	all	all	RelDist4	NetSeg	Trend	Seasonality				Price1_hp	Price1_private label	Price1_restofcategory	1839330.52	490244.37							14.4642034276268	1						
Ridge	tesco	daddies	all	all	all	1	PrRelSeg	Segment			0.415819710499872	0.415356484674092	7.30764520108836	1.94773689602622	-5.66124549235855	-0.00879880823767477	-2.49252826804495		-2.20129990816062	0.427227249696221	-3.17817997815036			27299.8015031071		rel.D1.wtmean.daddies.restofcategory	4.94989644850032	3.75186464660471	4.94989644850032	uk	1.47632284374401	8808.63752763225	38	-12722.2914057372	-1.31502450776718	-0.0876958539541178	5.35916781887425	0.0701998023171551	3573.60323569194	-3277.3106680424	1820.2993011385	-17570.9740210212	8808.63752763225	0.783944619829098	11.7876909491855	50072.5565705128	78.5	58748.9760616987	0.0192307692307692	1.18331491546875	0.413480352615364	0.318655475690899	0.23879667681973	2.34097866607022	0.0390089494160367	-2.20129990816062	0.427227249696221	-3.17817997815036	18782.2094270579	-6361.14570286861	0	13864.3024165748																					VolKalman	all	brown sauce	all	all	RelDist4	NetSeg	Trend	Seasonality			Seg	Price1_hp	Price1_private label	Price1_restofcategory	1839330.52	490244.37							7.30764520108836	1						
Ridge	tesco	daddies	all	all	all	1	PrRelC1	hp			0.263425453170218	0.485236173791386	8.52675090324948	2.27267018040372	-4.31163240102074	0.0724784242912932	-3.01144443588231		1.37092664422505	-0.384703486642819	-0.475064572136723			10670.9603600999		rel.D1.wtmean.daddies.restofcategory	4.94989644850032	3.75186464660471	5.93962010026628	uk	1.43557176373405	8808.63752763225	39	-11427.1953075754	10.8322515564433	-0.105953137954668	10.7046855411696	0.155084310613868	3087.31363775159	419.161661480086	-340.834171686915	-546.87119019979	8808.63752763225	0.664723161733458	11.7876909491855	50072.5565705128	78.5	58748.9760616987	0.0192307692307692	5.76197538835523	1.98848228901516	1.53040485334153	0.476985125307845	5.17165363157372	0.033700680680958	1.37092664422505	-0.384703486642819	-0.475064572136723	16404.5589222295	-5713.59765378772	0	11774.9607926321																					VolKalman	all	brown sauce	all	all	RelDist4	NetSeg	Trend	Seasonality			C1	Price1_hp	Price1_private label	Price1_restofcategory	1839330.52	490244.37							8.52675090324948	1						
Ridge	tesco	daddies	all	all	all	1	PrRelC3	restofcategory			0.0493355473200281	0.493610379599228	15.4883722690212	4.12817991263026	-1.57164846399008	0.0738121722691752	-2.93400100730782		4.15504076495842	-0.190972221991975	-3.1855218932901			5504.40813107032		rel.D1.wtmean.daddies.restofcategory	4.94989644850032	3.75186464660471	1.49542468372919	uk	10.3571730743386	8808.63752763225	41	-1117.81986962705	11.0315866516884	-0.10322840753173	12.5897726972961	0.147981399292179	3030.51724965248	1270.40625980536	-169.194876983992	-3667.01760427144	8808.63752763225	2.47697898674275	11.7876909491855	50072.5565705128	78.5	58748.9760616987	0.0192307692307692	5.76197538835523	1.98848228901516	1.53040485334153	0.560981850846688	4.93479023136157	0.0330806993108262	4.15504076495842	-0.190972221991975	-3.1855218932901	11577.453855662	-558.909934813527	0	59954.8466716297																					VolKalman	all	brown sauce	all	all	RelDist4	NetSeg	Trend	Seasonality			C3	Price1_hp	Price1_private label	Price1_restofcategory	1839330.52	490244.37							15.4883722690212	1						
