,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Time,Sector,Sub Sector,Size Group,MAJOR BRAND_Sauces2 [ MAJOR BRAND_Sauces2 ],Product,Geography,Value Sales,Unit Sales,Volume Sales,Average Weekly ACV Distribution
"1 w/e 12 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047517,Morrisons GB,25635.32,6924,4154.4,98.39073904241647
"1 w/e 12 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047517,Sainsburys GB,45299.74,12973,7783.799999999997,84.58518020989409
"1 w/e 12 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047517,Tesco GB,59449.84,29645,17787.000000000004,82.64069299701256
"1 w/e 12 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047517,The Cooperative Group GB,3677.14,970,582,29.370904867548845
"1 w/e 12 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047517,Waitrose GB,5306.48,1436,861.5999999999999,90.32749160217726
"1 w/e 12 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HAMMONDS,HAMMONDS STANDARD BROWN SAUCE REGULAR 1 CT 698 GR 5000225026156,Asda GB,1761.8,818,570.9639999999999,6.490683709101731
"1 w/e 12 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HAMMONDS,HAMMONDS STANDARD BROWN SAUCE REGULAR 1 CT 698 GR 5000225026156,Morrisons GB,1597.76,752,524.8960000000001,26.491526019448504
"1 w/e 12 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HAMMONDS,HAMMONDS STANDARD BROWN SAUCE REGULAR 1 CT 698 GR 5000225026156,Sainsburys GB,2,1,0.698,0.2312175307185286
"1 w/e 12 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,GOLD STAR,GOLD STAR STANDARD BROWN SAUCE REGULAR 1 CT 670 GR 5020744670050,Asda GB,1495.35,1493,1000.3100000000003,11.324039562127195
"1 w/e 12 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,GOLD STAR,GOLD STAR STANDARD BROWN SAUCE REGULAR 1 CT 670 GR 5020744670050,Iceland GB,1335.93,1084,726.2800000000001,9.417446989361641
"1 w/e 12 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,GOLD STAR,GOLD STAR STANDARD BROWN SAUCE REGULAR 1 CT 670 GR 5020744670050,Morrisons GB,688.6,689,461.63000000000005,10.674218902015037
"1 w/e 12 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,GOLD STAR,GOLD STAR STANDARD BROWN SAUCE REGULAR 1 CT 670 GR 5020744670050,Sainsburys GB,429.82,394,263.98,3.8321151657953454
"1 w/e 12 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,GOLD STAR,GOLD STAR STANDARD BROWN SAUCE REGULAR 1 CT 670 GR 5020744670050,Tesco GB,1735.53,1731,1159.7699999999998,8.658580236005827
"1 w/e 19 Oct, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,0 - 350 GR,BRANSTON,BRANSTON FLAVOURED BROWN SAUCE FRUITY 1 CT 250 GR 5060336506466,Morrisons GB,1.1,1,0.25,0.14006082322602245
"1 w/e 19 Oct, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,0 - 350 GR,BRANSTON,BRANSTON FLAVOURED BROWN SAUCE FRUITY 1 CT 245 GR 5060336506565,Morrisons GB,7419.41,6736,1650.32,99.11547970306555
"1 w/e 19 Oct, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,0 - 350 GR,BRANSTON,BRANSTON FLAVOURED BROWN SAUCE FRUITY 1 CT 245 GR 5060336506565,Sainsburys GB,1931.08,1763,431.9350000000002,45.31960722788533
"1 w/e 19 Oct, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL STANDARD FLAVOURED BROWN SAUCE FRUITY 1 CT 445 GR 5057753923136,Tesco GB,5082.57,4623,2057.235,71.06673723713374
"1 w/e 19 Oct, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,HP,HP FLAVOURED BROWN SAUCE FRUITY 1 CT 470 GR 5000111047340,Asda GB,11527.25,4100,1926.9999999999995,94.21054485821435
"1 w/e 19 Oct, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,HP,HP FLAVOURED BROWN SAUCE FRUITY 1 CT 470 GR 5000111047340,Iceland GB,2288.51,769,361.43000000000006,31.955348963283896
"1 w/e 19 Oct, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,HP,HP FLAVOURED BROWN SAUCE FRUITY 1 CT 470 GR 5000111047340,Morrisons GB,10459.4,4012,1885.6400000000003,96.34646121223957
"1 w/e 19 Oct, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,HP,HP FLAVOURED BROWN SAUCE FRUITY 1 CT 470 GR 5000111047340,Sainsburys GB,11226.14,3314,1557.5799999999992,80.88751221752423
"1 w/e 19 Oct, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,HP,HP FLAVOURED BROWN SAUCE FRUITY 1 CT 470 GR 5000111047340,Tesco GB,25189,10015,4707.05,80.9015185947334
"1 w/e 19 Oct, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,HP,HP FLAVOURED BROWN SAUCE FRUITY 1 CT 470 GR 5000111047340,The Cooperative Group GB,740.22,222,104.33999999999995,9.2644609676396
"1 w/e 19 Oct, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,CRUCIALS,CRUCIALS FLAVOURED BROWN SAUCE FRUITY 1 CT 500 ML 5060060384057,Asda GB,3,3,1.5,0.6436177505207763
"1 w/e 19 Oct, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,CRUCIALS,CRUCIALS FLAVOURED BROWN SAUCE FRUITY 1 CT 500 ML 5060060384057,Iceland GB,242.54,447,223.5,17.962755380073624
"1 w/e 19 Oct, 2024",BROWN SAUCE,HEALTHY BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL STANDARD HEALTHY BROWN SAUCE REGULAR REDUCED SALT REDUCED SUGR 1 CT 450 GR 01774450,Sainsburys GB,2545.25,2325,1046.25,70.80932406985518
"1 w/e 19 Oct, 2024",BROWN SAUCE,HEALTHY BROWN SAUCE,351 - 500 GR,HP,HP HEALTHY BROWN SAUCE REGULAR REDUCED SALT REDUCED SUGR 1 CT 450 GR 5000111046701,Sainsburys GB,22.95,15,6.750000000000002,0.7071396827190609
"1 w/e 19 Oct, 2024",BROWN SAUCE,HEALTHY BROWN SAUCE,351 - 500 GR,HP,HP HEALTHY BROWN SAUCE REGULAR REDUCED SALT REDUCED SUGR 1 CT 450 GR 5000111046701,Tesco GB,3.86,3,1.35,0.03424365692620814
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 255 GR 5000111001007,Sainsburys GB,88.91,54,13.769999999999998,2.5267823759883723
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 255 GR 5000111001007,Waitrose GB,1826.2,794,202.47,59.9128415619206
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 2980 GR 50457083,Asda GB,835.49,2386,62.03600000000001,70.06296469924648
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 2980 GR 50457083,Morrisons GB,409.15,1169,30.394000000000005,49.24193447281163
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 285 GR 5000111043991,Asda GB,15657.45,10353,2950.6049999999987,88.38009982725303
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 285 GR 5000111043991,Morrisons GB,8749.8,4365,1244.0249999999996,80.92418257693218
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 285 GR 5000111043991,Sainsburys GB,9760,4880,1390.8,66.75168340352273
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 285 GR 5000111043991,Tesco GB,18586.5,9280,2644.7999999999984,72.04425543680419
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 285 GR 5000111043991,Waitrose GB,3316.31,1292,368.21999999999997,88.45753352950774
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,CHIPPA,CHIPPA STANDARD BROWN SAUCE REGULAR 1 CT 300 GR 5024448560624,Sainsburys GB,512.55,294,88.2,29.788009173712656
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,STOKES,STOKES STANDARD BROWN SAUCE REGULAR 1 CT 320 GR 5060092691628,Waitrose GB,2456.98,703,224.9599999999999,75.78244671141941
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,CHEF,CHEF STANDARD BROWN SAUCE REGULAR 1 CT 330 GR 5011005056492,Morrisons GB,609.3,348,114.83999999999997,11.186668893880393
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,CHEF,CHEF STANDARD BROWN SAUCE REGULAR 1 CT 330 GR 5011005056492,Sainsburys GB,474,287,94.70999999999998,11.57182982546623
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,TIPTREE,TIPTREE STANDARD BROWN SAUCE REGULAR 1 CT 310 GR 0043647861030,Morrisons GB,65,26,8.06,1.4418793239077745
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,TIPTREE,TIPTREE STANDARD BROWN SAUCE REGULAR 1 CT 310 GR 0043647861030,The Cooperative Group GB,2.15,1,0.31,0.0477311221901627
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,TIPTREE,TIPTREE STANDARD BROWN SAUCE REGULAR 1 CT 310 GR 0043647861030,Waitrose GB,49.5,15,4.6499999999999995,0.699400652055185
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL STANDARD STANDARD BROWN SAUCE BROWN 1 CT 450 GR 5010525125695,Morrisons GB,8161.8,7393,3326.8500000000004,99.6482500006341
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL STANDARD STANDARD BROWN SAUCE REGULAR REDUCED SALT REDUCED SUGR 1 CT 425 GR 5057753901226,Tesco GB,3067.57,2831,1203.175,65.03591371144906
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL STANDARD STANDARD BROWN SAUCE REGULAR 1 CT 435 GR 5057753940072,Tesco GB,10578.57,9622,4185.57,72.08710247336141
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL STANDARD STANDARD BROWN SAUCE REGULAR 1 CT 450 GR 01774436,Sainsburys GB,8032.66,7612,3425.3999999999987,84.1498867311776
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL STANDARD STANDARD BROWN SAUCE REGULAR 1 CT 460 GR 5057172338085,Asda GB,424.1,369,169.73999999999998,9.489802763942377
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL STANDARD STANDARD BROWN SAUCE REGULAR 1 CT 460 GR 5063089281888,Asda GB,9032.95,7853,3612.38,95.49701995406703
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL STANDARD STANDARD BROWN SAUCE REGULAR 1 CT 470 GR 5000169074299,Waitrose GB,1743.96,1516,712.52,90.40668975842105
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL VALUE STANDARD BROWN SAUCE REGULAR 1 CT 450 GR 00144353,Sainsburys GB,5411.57,6149,2767.0500000000006,82.80972400717964
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL VALUE STANDARD BROWN SAUCE REGULAR 1 CT 425 GR 5059697696725,Tesco GB,4897.97,5905,2509.6250000000005,56.17810124317237
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL VALUE STANDARD BROWN SAUCE REGULAR 1 CT 450 GR 5010525282404,Morrisons GB,3871.12,4399,1979.5499999999997,91.20378612805779
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL VALUE STANDARD BROWN SAUCE REGULAR 1 CT 460 GR 5057172338092,Asda GB,6.3,7,3.22,0.27971212409380736
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL VALUE STANDARD BROWN SAUCE REGULAR 1 CT 460 GR 5063089281895,Asda GB,8841,9818,4516.280000000001,99.46773436554064
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,DADDIES,DADDIES FAVOURITE STANDARD BROWN SAUCE REGULAR 1 CT 400 GR 5000111046763,Asda GB,13901.8,6958,2783.2000000000007,88.57820112699248
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,DADDIES,DADDIES FAVOURITE STANDARD BROWN SAUCE REGULAR 1 CT 400 GR 5000111046763,Iceland GB,12261.63,8172,3268.8,88.10625053422766
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,DADDIES,DADDIES FAVOURITE STANDARD BROWN SAUCE REGULAR 1 CT 400 GR 5000111046763,Morrisons GB,10836.1,5408,2163.2000000000003,98.73960477585159
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,DADDIES,DADDIES FAVOURITE STANDARD BROWN SAUCE REGULAR 1 CT 400 GR 5000111046763,Sainsburys GB,14744.46,7418,2967.1999999999994,82.2823036550184
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,DADDIES,DADDIES FAVOURITE STANDARD BROWN SAUCE REGULAR 1 CT 400 GR 5000111046763,Tesco GB,30400.3,20219,8087.599999999998,74.25479015123841
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,DADDIES,DADDIES FAVOURITE STANDARD BROWN SAUCE REGULAR 1 CT 400 GR 5000111046763,The Cooperative Group GB,2.65,2,0.8,0.08507732755433234
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 425 GR 5000111018005,Iceland GB,1.69,1,0.425,0.13424675889051085
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 425 GR 5000111047197,Tesco GB,14,7,2.975,0.18058493845495877
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 450 GR 5000111046244,Asda GB,78163.69,31251,14062.95,99.20155655392108
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 450 GR 5000111046244,Iceland GB,366.5,555,249.75,10.914518183761995
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 450 GR 5000111046244,Morrisons GB,53935.33,20516,9232.199999999997,98.00360968055305
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 450 GR 5000111046244,Sainsburys GB,66539.69,25140,11313,98.19092478894089
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 450 GR 5000111046244,Tesco GB,147860.45,56691,25510.950000000008,96.5246824460106
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 450 GR 5000111046244,The Cooperative Group GB,29612.13,11843,5329.349999999998,92.8257532927098
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 450 GR 5000111046244,Waitrose GB,17713.1,7087,3189.1500000000005,95.97843902457355
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,SAUCESOME,SAUCESOME STANDARD BROWN SAUCE REGULAR 1 CT 500 GR 5060222788181,Iceland GB,2585.13,2328,1164,80.91660504064494
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,DADDIES,DADDIES FAVOURITE STANDARD BROWN SAUCE REGULAR 1 CT 600 GR 5000111047432,Tesco GB,76.5,51,30.599999999999998,0.18058493845495877
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,DADDIES,DADDIES FAVOURITE STANDARD BROWN SAUCE REGULAR 1 CT 685 GR 5000111047623,Asda GB,39,13,8.905000000000001,0.855419841977003
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047425,Tesco GB,84.64,32,19.2,0.18058493845495877
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047517,Asda GB,14271.7,3749,2249.4000000000005,95.23390176095893
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047517,Iceland GB,19382.14,5537,3322.2000000000007,96.9146860563821
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047517,Morrisons GB,14906.34,3821,2292.6,96.76247671480661
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047517,Sainsburys GB,29915.92,8576,5145.600000000001,84.18765636327133
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047517,Tesco GB,42058.61,16977,10186.200000000003,82.72941027909661
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047517,The Cooperative Group GB,3683,967,580.1999999999997,30.237241914778863
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047517,Waitrose GB,2924.55,715,429.0000000000001,82.17827591683789
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HAMMONDS,HAMMONDS STANDARD BROWN SAUCE REGULAR 1 CT 698 GR 5000225026156,Asda GB,1603.21,746,520.708,6.3579322612160105
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HAMMONDS,HAMMONDS STANDARD BROWN SAUCE REGULAR 1 CT 698 GR 5000225026156,Morrisons GB,3240.84,1506,1051.188,29.048681408550834
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HAMMONDS,HAMMONDS STANDARD BROWN SAUCE REGULAR 1 CT 698 GR 5000225026156,Sainsburys GB,525.28,264,184.27199999999996,1.4520890714120553
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,GOLD STAR,GOLD STAR STANDARD BROWN SAUCE REGULAR 1 CT 670 GR 5020744670050,Asda GB,1491.6,1489,997.6299999999999,11.324039562127195
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,GOLD STAR,GOLD STAR STANDARD BROWN SAUCE REGULAR 1 CT 670 GR 5020744670050,Iceland GB,1315.16,1092,731.6399999999999,9.204014260445387
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,GOLD STAR,GOLD STAR STANDARD BROWN SAUCE REGULAR 1 CT 670 GR 5020744670050,Morrisons GB,600.4,603,404.01000000000005,9.283307021049707
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,GOLD STAR,GOLD STAR STANDARD BROWN SAUCE REGULAR 1 CT 670 GR 5020744670050,Sainsburys GB,385.68,354,237.17999999999995,3.835875820662974
"1 w/e 19 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,GOLD STAR,GOLD STAR STANDARD BROWN SAUCE REGULAR 1 CT 670 GR 5020744670050,Tesco GB,1679.95,1675,1122.2499999999998,8.74070501188721
"1 w/e 26 Oct, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,0 - 350 GR,BRANSTON,BRANSTON FLAVOURED BROWN SAUCE FRUITY 1 CT 245 GR 5060336506565,Morrisons GB,7149.54,6495,1591.2750000000005,99.09281864888084
"1 w/e 26 Oct, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,0 - 350 GR,BRANSTON,BRANSTON FLAVOURED BROWN SAUCE FRUITY 1 CT 245 GR 5060336506565,Sainsburys GB,2178.56,1995,488.77500000000003,43.80624628093339
"1 w/e 26 Oct, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL STANDARD FLAVOURED BROWN SAUCE FRUITY 1 CT 445 GR 5057753923136,Tesco GB,5282.8,4804,2137.7799999999997,71.1141947427729
"1 w/e 26 Oct, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,HP,HP FLAVOURED BROWN SAUCE FRUITY 1 CT 470 GR 5000111047340,Asda GB,10932.4,3877,1822.1899999999996,95.01965197469353
"1 w/e 26 Oct, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,HP,HP FLAVOURED BROWN SAUCE FRUITY 1 CT 470 GR 5000111047340,Iceland GB,2251.58,754,354.3799999999998,32.53545924070752
"1 w/e 26 Oct, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,HP,HP FLAVOURED BROWN SAUCE FRUITY 1 CT 470 GR 5000111047340,Morrisons GB,10387.55,3975,1868.2499999999995,96.15670840035206
"1 w/e 26 Oct, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,HP,HP FLAVOURED BROWN SAUCE FRUITY 1 CT 470 GR 5000111047340,Sainsburys GB,11535.17,3406,1600.8200000000002,80.67934903357258
"1 w/e 26 Oct, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,HP,HP FLAVOURED BROWN SAUCE FRUITY 1 CT 470 GR 5000111047340,Tesco GB,25221.7,10032,4715.039999999998,80.94048114649057
"1 w/e 26 Oct, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,HP,HP FLAVOURED BROWN SAUCE FRUITY 1 CT 470 GR 5000111047340,The Cooperative Group GB,824.81,245,115.14999999999996,10.076107017764883
"1 w/e 26 Oct, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,CRUCIALS,CRUCIALS FLAVOURED BROWN SAUCE FRUITY 1 CT 500 ML 5060060384057,Asda GB,3,3,1.5,0.4357751653735054
"1 w/e 26 Oct, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,CRUCIALS,CRUCIALS FLAVOURED BROWN SAUCE FRUITY 1 CT 500 ML 5060060384057,Iceland GB,169.29,336,168,14.47503485153669
"1 w/e 26 Oct, 2024",BROWN SAUCE,HEALTHY BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL STANDARD HEALTHY BROWN SAUCE REGULAR REDUCED SALT REDUCED SUGR 1 CT 450 GR 01774450,Sainsburys GB,2605.12,2383,1072.3499999999997,70.72592373791342
"1 w/e 26 Oct, 2024",BROWN SAUCE,HEALTHY BROWN SAUCE,351 - 500 GR,HP,HP HEALTHY BROWN SAUCE REGULAR REDUCED SALT REDUCED SUGR 1 CT 450 GR 5000111046701,Sainsburys GB,8.4,6,2.7,0.44010348937048643
"1 w/e 26 Oct, 2024",BROWN SAUCE,HEALTHY BROWN SAUCE,351 - 500 GR,HP,HP HEALTHY BROWN SAUCE REGULAR REDUCED SALT REDUCED SUGR 1 CT 450 GR 5000111046701,Tesco GB,15.49,6,2.7,0.12775031334038864
"1 w/e 26 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 255 GR 5000111001007,Sainsburys GB,48.96,36,9.18,2.2272949267954667
"1 w/e 26 Oct, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 255 GR 5000111001007,Waitrose GB,1777,778,198.38999999999996,59.96262945393883
